vintage_id,wine_id,types
3066148,1817327,Red wine
5694792,1750131,Red wine
152507816,5422202,Red wine
60379339,1959008,Red wine
161736944,7538572,White wine
2739386,1440359,White wine
142852815,1854920,White wine
4273252,1290788,White wine
16311463,1558726,White wine
5473558,2381944,White wine
25280709,1237093,Red wine
107682506,1391860,Red wine
16173225,7999,White wine
1733938,1130045,Red wine
14368070,1394291,Red wine
38212192,1130055,White wine
2253503,1553685,Sparkling wine
141726841,1895780,Red wine
19443830,3131733,Red wine
57300887,1167845,Red wine
159588059,2557570,White wine
158096405,4381716,Red wine
155101773,5834387,Red wine
11054682,1508791,Red wine
93056416,3084818,Red wine
51469882,2058411,Red wine
9082288,2650208,Red wine
9789713,1799854,White wine
5631667,2395518,Red wine
10291914,1143843,Red wine
15521974,2628284,Red wine
151894133,1380748,White wine
14217429,1277351,Red wine
122785446,3705014,Red wine
142228831,3998284,Red wine
1640884,1127616,Red wine
137611251,1197022,White wine
1476375,1174715,Red wine
144341382,1141714,Red wine
151467052,1230201,Red wine
104114071,1742280,White wine
48824924,2537199,White wine
146031999,1582563,Red wine
7956939,2575799,Red wine
12745460,2104386,White wine
159386312,6974200,Red wine
163842083,8210178,Red wine
5086499,1151677,Red wine
150430625,1593869,Red wine
2357643,1194339,White wine
38263632,1270217,Fortified Wine
9468120,1393195,Red wine
33862425,1247840,White wine
147869541,3415829,White wine
4377582,1484203,Red wine
1302617,1130063,Red wine
86931576,1132773,White wine
8091246,1656385,Red wine
142961442,2662352,Red wine
157229077,2468679,White wine
28701405,1559666,White wine
21219264,1555056,White wine
141773236,4198083,White wine
160343977,97908,Red wine
158710941,6435043,Red wine
151980005,1479338,Red wine
50531679,3390760,Red wine
115454888,1867049,Red wine
1443502,1135086,Red wine
29584914,2910689,Red wine
36478113,2664911,White wine
145190379,1220826,Red wine
23120869,1546100,White wine
23653042,2536957,Red wine
2840537,1238730,Red wine
135558675,1107909,Red wine
148817712,1161010,White wine
152368775,2299950,Red wine
4555791,1219161,Red wine
33241484,7074,Red wine
144883302,2843811,Red wine
157444794,4731062,Red wine
27988286,1209658,Red wine
14221130,1803870,Red wine
5098153,2336984,Red wine
159191416,6930829,Red wine
22936491,2051569,Red wine
4639630,1176487,Red wine
141490475,2293302,White wine
141110618,1408714,White wine
146441049,4319722,Red wine
1678523,1303028,Red wine
145221236,4320161,White wine
21492688,2581609,Red wine
144405209,4588622,Red wine
151787112,1807916,White wine
14477454,1244824,White wine
150351836,5197184,Red wine
16262774,92906,White wine
1396219,1252322,Red wine
142002823,1625653,White wine
3926225,2025015,Red wine
143751501,2796273,White wine
3442936,1100283,Red wine
1584324,82915,White wine
32233626,2869055,White wine
11517355,2514220,Red wine
164279049,8342240,Red wine
20523265,2634165,Red wine
47139568,66494,Red wine
2250352,1538971,Red wine
156844292,6265582,Red wine
18440477,1542351,White wine
72012294,94601,Red wine
143461022,97961,White wine
1496012,1173908,Fortified Wine
143613240,3984254,Red wine
144856644,3128169,Red wine
72881619,2406449,Red wine
4482636,1808090,Red wine
1824205,1124963,Red wine
68559776,3953830,Red wine
157267161,6379968,White wine
2340047,1281501,Red wine
2961915,1800503,White wine
150534384,5203963,White wine
128033421,1203661,White wine
154261307,5641506,White wine
157930237,1982014,Red wine
1512627,1232722,Red wine
154263302,5645377,Red wine
3513579,1107906,White wine
1735987,2556,Red wine
141641963,4325657,Red wine
3102137,1679865,Red wine
2263842,3732,Red wine
15172906,2665313,White wine
24350305,1242613,Red wine
14566259,1886463,Red wine
2201952,1203501,Fortified Wine
47790445,2860888,Red wine
5872528,1579583,White wine
155259144,5882748,Red wine
29158091,1661467,Red wine
41399163,1252714,White wine
146360713,4650715,Red wine
27380635,88101,Red wine
152821920,1448800,Red wine
23222681,97958,White wine
144540892,2800973,Red wine
26509961,1255347,Red wine
3683087,1229850,Red wine
3243260,1723473,Red wine
5453899,1870834,Red wine
2904684,1184537,Red wine
26762879,1152419,Red wine
44935444,1619438,Red wine
151665577,3036211,Red wine
154387589,1577024,Red wine
44427951,1717148,Red wine
133985884,1774555,Red wine
9659857,2660355,Red wine
4909767,1428636,Red wine
152685218,5175437,Red wine
9233050,1699056,Red wine
52752983,66464,White wine
26181660,2166959,White wine
1581986,1286395,Red wine
52531956,1793389,Red wine
141684087,1222557,White wine
150587222,1255796,White wine
154245100,1137050,White wine
30560451,1751391,White wine
3657336,1806005,Red wine
119364559,2225338,Red wine
141765333,4364870,Red wine
141381695,4338106,Sparkling wine
61602035,1319843,Red wine
141454060,1634449,White wine
21224374,1987318,Red wine
150523212,1175451,Red wine
156221537,1139289,Red wine
3705978,1506904,Red wine
51367386,1297733,White wine
140322834,2254205,Red wine
2946267,97941,White wine
15224536,1507451,White wine
150312067,1135275,White wine
29727403,1377943,White wine
57364691,2200222,Red wine
85435703,1443797,Red wine
27476915,2554933,White wine
23952315,1132769,Red wine
84598,75017,Red wine
19448961,2782918,Red wine
25840439,2325227,Fortified Wine
30052325,2807850,Red wine
20053506,94939,Red wine
1251477,4053,Red wine
18920742,1238545,Red wine
14280600,1672926,Red wine
3621216,1829321,Red wine
1530904,2558,Red wine
16255884,1263,White wine
27207097,1852548,White wine
53158216,2018003,Red wine
143332944,4313526,Red wine
3698458,2025221,Red wine
3800165,2057218,Red wine
18300591,1409922,White wine
152173758,4538582,Red wine
164599899,8435802,Red wine
14658670,1700379,Red wine
146875444,1618484,Red wine
154909805,5760357,Red wine
147529558,1162720,Red wine
10140815,1309039,Red wine
69158280,7068,Red wine
135802943,1309861,Red wine
17178768,1768114,Red wine
151424024,1157825,Red wine
27337185,1186362,Red wine
15051590,17436,Red wine
32139159,1210294,Red wine
156538812,2324568,White wine
2666348,1100287,Red wine
34030965,2357808,Red wine
153241225,5579128,Red wine
20729312,1135080,Red wine
63395491,1852466,Red wine
152001717,1583102,Red wine
1295272,4031,Red wine
23442182,2673048,White wine
1380228,1245225,Red wine
151761070,5312313,Red wine
151448831,5177761,White wine
1581419,1105351,White wine
1540040,1149909,Sparkling wine
14311864,2016016,Red wine
14868267,2542,White wine
28918135,4101,Red wine
30025085,1119582,Red wine
2077842,17430,Red wine
29661730,97916,White wine
105364328,1167118,Red wine
72011839,94602,Red wine
158309369,6236074,Red wine
164601622,8436727,Red wine
67277455,4068,White wine
79340708,1243956,Red wine
15907932,1133258,Red wine
34595674,2279450,White wine
130107803,1222908,Red wine
59799401,2500258,Red wine
159077869,6902174,Red wine
16501472,4098,White wine
162058164,4381808,Red wine
5740983,1507801,White wine
1471511,1135100,Red wine
6046606,1136769,Red wine
16626200,1157826,Red wine
14241935,1135138,White wine
142451300,2026947,Red wine
1831664,1401236,Red wine
14408373,1135803,Red wine
20640178,1142921,Red wine
14268150,1251301,Red wine
15258450,1170603,Red wine
6592923,1181260,Red wine
7371738,1634993,Red wine
19873815,97906,Red wine
15091687,1929549,White wine
26638977,1553747,Red wine
143455459,1170335,Red wine
20572002,94948,Red wine
5054632,4082,Red wine
20329800,11858,Red wine
2469180,1631323,Red wine
15723778,4106,White wine
29658812,2399441,Red wine
7960275,1204299,Red wine
14477971,65104,Red wine
3691326,1233394,Red wine
7187685,4094,Red wine
150324849,1138168,White wine
1449176,1135947,Red wine
20427789,2552,Red wine
26953350,75016,Red wine
17072454,2551,Red wine
155600289,5962585,White wine
23158862,1919179,Red wine
156972392,6297816,Sparkling wine
154783001,5764022,Red wine
159089322,6905288,Red wine
149542488,4577600,Red wine
158512051,6744658,White wine
2132152,1436697,Red wine
18507841,2969062,Red wine
148582132,4068113,Red wine
4845548,1507107,Red wine
14303286,2776088,Sparkling wine
18578687,2380121,Red wine
144302253,2171000,Red wine
142456380,1464091,Red wine
150655590,94869,White wine
27754847,2039928,White wine
4444003,2230935,Red wine
161679961,7571057,Sparkling wine
2083456,1147165,Sparkling wine
2416171,1612566,Sparkling wine
3967575,2094484,Sparkling wine
5410196,2377239,Red wine
38147837,3790192,Red wine
143094488,2263160,Red wine
156611728,6207800,Red wine
2581341,1670047,Sparkling wine
142631396,1699115,Red wine
158622751,6723366,Red wine
148368985,1557016,White wine
149861093,2702142,Sparkling wine
8647870,1707973,Red wine
152973973,14708,Red wine
146891563,4233855,Red wine
150878050,5236633,Sparkling wine
141671982,1898604,Red wine
37806474,2683725,Red wine
146634626,4151859,Red wine
155276131,1147166,Sparkling wine
157327800,5837583,Red wine
4643305,2290004,Red wine
8221713,2233175,Red wine
9925510,1735470,Red wine
143491222,2559034,Red wine
18859193,1130233,Red wine
9058961,2349270,Red wine
35451108,1458303,White wine
22189363,2003999,Red wine
23692283,2198579,White wine
159858474,7116403,Red wine
114590597,2174391,Red wine
147414669,4933839,White wine
4330714,1580186,Red wine
163322406,8051267,Red wine
3981116,1553077,Sparkling wine
159021054,6887280,Red wine
156271877,6123141,Red wine
157557522,12523,White wine
89345311,1684721,Red wine
152923799,12553,Red wine
148589223,1424765,Red wine
145702646,3355554,Red wine
150023591,1149286,Red wine
61471395,2460133,Red wine
30843821,2426294,White wine
93286075,1502893,Red wine
21257051,2257854,Red wine
161880086,7623307,Red wine
147166241,4906585,Red wine
144331570,2585728,Red wine
1928104,1211449,Red wine
1174844,1142743,Sparkling wine
3526795,1203498,Red wine
147400891,1884225,White wine
145683087,4730165,Red wine
57395410,2462564,Red wine
156692408,6225827,Red wine
2740175,1296018,White wine
152498509,1572648,Red wine
145855807,4722346,Red wine
4468822,1100613,Red wine
1174354,1142474,Sparkling wine
4143439,1935386,Red wine
2877016,1135288,White wine
147059359,3944524,Red wine
164519364,8413775,Red wine
143911902,2177561,Red wine
154891022,5788960,Red wine
1386096,1247910,Red wine
143442565,1925429,Red wine
3272038,1895539,Red wine
8839112,1234613,White wine
103709,85823,White wine
2318577,1254212,Red wine
100034476,1607957,White wine
20885268,3327785,Red wine
2326623,1472617,Red wine
26676569,2611733,Red wine
159160014,6923376,Sparkling wine
12331925,1397755,White wine
38374669,1248891,White wine
29127118,2675305,Red wine
152325579,1154275,Red wine
3414687,1598398,Red wine
3106467,1847564,Red wine
143323512,1668378,Red wine
10451976,1467171,Red wine
143942435,3943964,Red wine
1533737,1147170,Sparkling wine
16677762,1210951,Red wine
148745402,1657097,Red wine
45717930,94872,Red wine
152578654,2812848,Red wine
26465629,1259585,White wine
156724676,6013142,White wine
1724144,1321151,Sparkling wine
5563703,1282670,Red wine
14980668,2234228,Red wine
155343744,1302121,Red wine
158686575,6279072,Red wine
145033414,3838694,White wine
149831887,5133658,Sparkling wine
155300769,5874514,Sparkling wine
4151601,1463793,Red wine
144374607,1894198,Red wine
155538448,4872841,Sparkling wine
143456555,2305223,Red wine
1419748,1261083,Red wine
155054254,1737608,Red wine
145025325,1282274,Red wine
141502811,1225717,White wine
157158564,6285127,Red wine
3824017,2063794,Sparkling wine
129532136,3443211,Red wine
161687571,7573091,Red wine
9618462,1867418,Red wine
59793823,1434866,Red wine
31011634,1150394,Red wine
4055384,2118545,Red wine
158735680,6807860,Red wine
155795830,6007940,Red wine
30689230,1480974,Red wine
155336855,5885294,Red wine
3144719,1204461,Red wine
155326468,5873086,Red wine
3523955,1970952,Red wine
2967823,1309031,Red wine
153340767,5582888,Red wine
36117510,1403495,Red wine
133682383,3683964,Red wine
160393579,1301914,White wine
14717607,1972124,White wine
152949659,3505441,White wine
157717835,6516966,Red wine
25065183,1737276,Red wine
112082578,1970636,Red wine
160866377,1906526,Red wine
147247139,1690655,Red wine
38799922,1143319,White wine
14918454,64544,Red wine
152301127,4801916,Red wine
3980495,1835405,Red wine
156391269,6153532,Red wine
102658734,1477067,White wine
78148245,3771070,Red wine
3379136,1925167,Red wine
50054211,2389112,Red wine
1519048,85835,Red wine
156605965,1545780,Red wine
159813999,7103767,Red wine
55845312,1805304,Red wine
5182458,1853607,Red wine
147045834,4645002,Red wine
160297683,7218133,Rosé wine
148663073,5050515,Red wine
19095522,85518,Red wine
3686780,1515445,Red wine
15308529,1467159,Red wine
160901640,7374513,Red wine
151769644,2462391,White wine
143112939,3320580,Red wine
16383367,1380204,Red wine
5947633,1241247,Red wine
143054638,2011285,Red wine
14774371,64534,Red wine
35493002,2292261,Red wine
157324383,6396777,Red wine
158286688,6438949,Red wine
11459505,2826296,Red wine
22934600,1220240,White wine
33315412,2164066,Red wine
145320160,1317251,White wine
154576647,5699400,Red wine
13812804,1440766,White wine
10567360,1380871,Red wine
15866959,1487731,Red wine
150907301,1629737,White wine
7247106,85832,Red wine
23195231,1193045,Red wine
23881312,2379116,Red wine
157126194,5750735,Red wine
142037289,1245887,Red wine
145175097,1100848,Red wine
160956496,7388608,Red wine
11103456,2457613,Sparkling wine
147710013,1313930,Red wine
152872497,5049973,Red wine
152285464,5342670,Red wine
5554649,1910582,Red wine
156399388,6155664,Red wine
6165434,1139001,White wine
15504303,1153466,White wine
149743065,2066624,Red wine
15541550,2422330,Red wine
155434843,5922847,Red wine
14597560,2572685,Sparkling wine
1280731,64504,Red wine
1751032,1225716,Sparkling wine
159201987,5276963,Red wine
142005406,1372576,Red wine
144360540,2047927,Red wine
152184153,5360520,Red wine
147339809,4922745,Red wine
24090499,2262403,Red wine
154524950,5669283,Red wine
150561894,1837340,White wine
7711618,2199877,Red wine
23344635,1210090,Red wine
130771495,1189527,Red wine
14490551,1783604,Red wine
16216567,1841160,White wine
6469903,1226376,Red wine
6921552,1753520,Red wine
134312016,3489598,Red wine
15829754,1135102,Red wine
8373513,1142465,Sparkling wine
22087341,1195255,Red wine
149643768,1268512,Red wine
155650134,5861588,Red wine
155691635,5983539,Red wine
161515231,1261837,Red wine
47294964,1189540,Red wine
39792094,1181781,Red wine
23578498,2092914,Red wine
158149284,6629707,White wine
4578870,1385578,White wine
148569637,5015205,Red wine
14443627,1222329,Red wine
20182707,1963370,Red wine
20214708,2303380,White wine
81465336,1817570,Red wine
17239136,1223435,Red wine
156064973,6065382,Red wine
5223292,2361363,Red wine
17749909,1313316,White wine
156462633,3957021,Red wine
1468830,1174260,Red wine
149414793,5071759,Red wine
6980553,63114,Red wine
154717560,4235931,Red wine
164943253,3891480,Red wine
153143876,5535516,Red wine
24062316,85813,Red wine
26461382,1498244,Red wine
151057664,1778234,Red wine
2668407,1697202,Red wine
5042236,1661526,Red wine
29203303,2176662,White wine
150434537,1522890,Red wine
9838920,1298069,Red wine
19391823,1754936,Red wine
141398058,3753776,White wine
145403793,4015836,Red wine
161015679,2756325,White wine
14828328,1976576,Red wine
147696075,15792,Red wine
73596934,2407429,White wine
145704886,4697753,Red wine
144202143,1203234,Red wine
104456420,1246433,Red wine
4342026,1186731,Red wine
157247602,6364475,White wine
148601301,3123972,Red wine
14572960,1185928,Red wine
150617854,5206718,Red wine
150508823,37464,White wine
149108978,1202716,Red wine
19435266,1223497,Red wine
49800386,2260020,Red wine
1486480,1283092,Red wine
1269533,2470,Red wine
144403336,1632329,White wine
134515712,1555830,White wine
24260907,3032214,Red wine
58488316,1187310,Red wine
8088549,1206491,Red wine
18936262,1252392,Red wine
18104841,81897,White wine
3460293,1153609,Red wine
20518302,1215099,White wine
28839362,1130039,Red wine
152309643,5201603,Red wine
112137972,1488005,Red wine
41217398,1736990,White wine
18807130,1944103,Red wine
150308161,1187313,Red wine
20841591,1384821,White wine
154166508,1387270,White wine
26276277,2265423,Red wine
19555606,1163767,White wine
144254072,1279724,Red wine
27332571,1635769,White wine
20011321,1223047,Red wine
4268955,2039882,Red wine
143647396,12857,White wine
3705008,2027327,Red wine
161065072,1130008,White wine
156000528,6006106,Red wine
145345367,2525883,Red wine
18663312,1176772,Red wine
17379944,1135061,Red wine
19528537,99606,Red wine
62946609,3646076,Red wine
2468571,1420000,Red wine
14853111,1162650,Red wine
23181435,2559177,White wine
15945909,2323589,Sparkling wine
18339044,1249207,White wine
162222102,7717574,Red wine
